Chapter,Sentence,Snippet
chapter0003_Melissa.txt,"In light of the present situation, Zhou Mingrui believed that if Klein were to return to university, it was unlikely he could graduate.",65,70,klein,"...ituation, Zhou Mingrui believed that if Klein were to return to university, it was un...",False
chapter0003_Melissa.txt,“Melissa is awake… She’s really as punctual as always.” Zhou Mingrui smiled.,1,8,melissa,“Melissa is awake… She’s really as punctual as a...,False
chapter0003_Melissa.txt,"Due to Klein’s memories, seeing Melissa made him feel as though she was really his younger sister.",7,12,klein,"Due to Klein’s memories, seeing Melissa made him fee...",False
chapter0003_Melissa.txt,"Due to Klein’s memories, seeing Melissa made him feel as though she was really his younger sister.",32,39,melissa,"Due to Klein’s memories, seeing Melissa made him feel as though she was really...",False
chapter0003_Melissa.txt,Melissa was different from Benson and Klein.,38,43,klein,Melissa was different from Benson and Klein.,False
chapter0003_Melissa.txt,Melissa was different from Benson and Klein.,0,7,melissa,Melissa was different from Benson and Klein.,False
chapter0003_Melissa.txt,Melissa was different from most girls.,0,7,melissa,Melissa was different from most girls.,False
chapter0003_Melissa.txt,"Having suffered from a lack of culture, Benson, who knew the importance of education, supported his sister’s dreams just like how he supported Klein’s university education.",143,148,klein,...ter’s dreams just like how he supported Klein’s university education.,False
chapter0003_Melissa.txt,"In July last year, fifteen-year-old Melissa passed her entrance examinations and fulfilled her dreams of becoming a student at the Tingen Technical School’s Steam and Machinery department.",36,43,melissa,"In July last year, fifteen-year-old Melissa passed her entrance examinations and fu...",False
chapter0003_Melissa.txt,"It was not that Klein did not think of helping share his elder brother’s burden but being born a commoner and having been admitted into an average language school, he felt a strong sense of inadequacy when he enrolled into university.",16,21,klein,It was not that Klein did not think of helping share his elde...,False
chapter0003_Melissa.txt,"Klein nearly gave his all and often stayed up late into the night and woke up early before barely managing to catch up to the others, eventually allowing him to graduate with average results.",0,5,klein,Klein nearly gave his all and often stayed up...,False
chapter0003_Melissa.txt,"With Melissa arriving at any moment, Zhou Mingrui pressed onto his temple and hurriedly pulled open a desk drawer and threw the revolver in before slamming it close.",5,12,melissa,"With Melissa arriving at any moment, Zhou Mingrui pr...",False
chapter0003_Melissa.txt,“What happened?” Melissa looked over curiously when she heard the commotion.,17,24,melissa,“What happened?” Melissa looked over curiously when she heard th...,False
chapter0003_Melissa.txt,It had to be said that perhaps Melissa did have talent in machinery.,31,38,melissa,It had to be said that perhaps Melissa did have talent in machinery.,False
chapter0003_Melissa.txt,Melissa shot him an expressionless glance and briskly walked over to take the pocket watch away.,0,7,melissa,Melissa shot him an expressionless glance and b...,False
chapter0003_Melissa.txt,Melissa tilted her head to listen to it and pulled the button up once again.,0,7,melissa,Melissa tilted her head to listen to it and pul...,False
chapter0003_Melissa.txt,Melissa gave her elder brother a piercing stare before turning to walk to the cupboard.,0,7,melissa,Melissa gave her elder brother a piercing stare...,False
chapter0003_Melissa.txt,Klein committed suicide without a silencer.,0,5,klein,Klein committed suicide without a silencer.,False
chapter0003_Melissa.txt,"His suicide should have caused quite a commotion; yet, Melissa, who was just a wall away, did not notice it at all.",55,62,melissa,"...uld have caused quite a commotion; yet, Melissa, who was just a wall away, did not noti...",False
chapter0003_Melissa.txt,Or is Klein’s suicide shrouded in mystery to begin with?,6,11,klein,Or is Klein’s suicide shrouded in mystery to begin...,False
chapter0003_Melissa.txt,The pocket watch closed… Melissa returned from washing up and saw her brother’s subconscious act of constantly opening and closing the pocket watch.,25,32,melissa,The pocket watch closed… Melissa returned from washing up and saw her br...,False
chapter0003_Melissa.txt,"Her gaze was once again glazed with exasperation as she said with a sweet voice, “Klein, take out all the remaining bread.",82,87,klein,"...ration as she said with a sweet voice, “Klein, take out all the remaining bread.",False
chapter0003_Melissa.txt,Melissa poured two big cups of tea as she shared two pieces of rye bread with Zhou Mingrui over tea.,0,7,melissa,Melissa poured two big cups of tea as she share...,False
chapter0003_Melissa.txt,Melissa finished eating a few minutes later.,0,7,melissa,Melissa finished eating a few minutes later.,False
chapter0003_Melissa.txt,"“Alright.”
Regarding the Loen Kingdom’s pound, Zhou Mingrui matched Klein’s muscle memory with his.",68,73,klein,"...n Kingdom’s pound, Zhou Mingrui matched Klein’s muscle memory with his.",False
chapter0003_Melissa.txt,Melissa did not say anything further.,0,7,melissa,Melissa did not say anything further.,False
chapter0003_Melissa.txt,"In order to save money, Melissa would leave ahead of time and walk to school.",24,31,melissa,"In order to save money, Melissa would leave ahead of time and walk to s...",False
chapter0003_Melissa.txt,"Moments after she opened the main door, she paused in her footsteps and turned her body halfway, saying, “Klein, don’t buy too much mutton or peas.",106,111,klein,"...s and turned her body halfway, saying, “Klein, don’t buy too much mutton or peas.",False
chapter0004_Divination.txt,"All I’m doing is buying some ingredients to prepare for my luck enhancement ritual…”
Klein was so concerned about his impending interview that it became instinct.",85,90,klein,"...repare for my luck enhancement ritual…”
Klein was so concerned about his impending in...",False
chapter0004_Divination.txt,"Perhaps a result of Klein’s memory fragments or his constant desire for money, Zhou Mingrui felt like he had instantly fallen in love with these notes.",20,25,klein,Perhaps a result of Klein’s memory fragments or his constant desi...,False
chapter0004_Divination.txt,Klein’s suicide was fraught with peculiarities.,0,5,klein,Klein’s suicide was fraught with peculiaritie...,False
chapter0004_Divination.txt,"From Klein’s memories, this was not a rare sight in low-income communities, even if there were sewers.",5,10,klein,"From Klein’s memories, this was not a rare sight i...",False
chapter0004_Divination.txt,"From the beginning of Klein’s memories, she had been here selling bread and pastries.",22,27,klein,"From the beginning of Klein’s memories, she had been here selling b...",False
chapter0004_Divination.txt,"Dear Klein, where’s Benson?",5,10,klein,"Dear Klein, where’s Benson?",False
chapter0004_Divination.txt,"If Klein were to successfully pass his interview and become a lecturer at Tingen University, it was true that his family would immediately be pushed up to a higher socioeconomic status!",3,8,klein,If Klein were to successfully pass his interview...,False
chapter0004_Divination.txt,"One had to know that despite working for so many years, Klein’s brother, Benson, only had a weekly salary of one pound and ten soli.",56,61,klein,"...that despite working for so many years, Klein’s brother, Benson, only had a weekly sa...",False
chapter0004_Divination.txt,"Taking into account that the knowledge Klein grasped were fragmented and incomplete, Zhou Mingrui felt awkward and guilty towards Mrs.",39,44,klein,"Taking into account that the knowledge Klein grasped were fragmented and incomplete,...",False
chapter0004_Divination.txt,Klein’s memories regarding this was incomplete.,0,5,klein,Klein’s memories regarding this was incomplet...,False
chapter0004_Divination.txt,Melissa would definitely like it.,0,7,melissa,Melissa would definitely like it.,False
